instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr_group
11144,2012-04-14,Summer,2012,Apr,12,No,Sat,Holiday,Clear,23.779999999999998,27.275,35.0,16.997899999999998,114.0,404.0,642.5,Noon
11145,2012-04-14,Summer,2012,Apr,13,No,Sat,Holiday,Clear,25.419999999999998,31.06,33.0,19.999499999999998,114.0,370.0,642.5,Noon
11146,2012-04-14,Summer,2012,Apr,14,No,Sat,Holiday,Mist,26.240000000000002,31.06,27.0,30.002599999999997,114.0,372.0,642.5,Noon
11147,2012-04-14,Summer,2012,Apr,15,No,Sat,Holiday,Mist,26.240000000000002,31.06,27.0,23.9994,114.0,347.0,642.5,Noon
11148,2012-04-14,Summer,2012,Apr,16,No,Sat,Holiday,Mist,26.240000000000002,31.06,27.0,23.9994,114.0,329.0,582.0,Noon
11149,2012-04-14,Summer,2012,Apr,17,No,Sat,Holiday,Mist,25.419999999999998,31.06,33.0,16.997899999999998,114.0,309.0,560.0,Noon
11150,2012-04-14,Summer,2012,Apr,18,No,Sat,Holiday,Mist,25.419999999999998,31.06,35.0,15.001299999999999,114.0,284.0,481.0,Afternoon
11151,2012-04-14,Summer,2012,Apr,19,No,Sat,Holiday,Mist,24.599999999999998,31.06,40.0,11.0014,114.0,296.0,459.0,Afternoon
11152,2012-04-14,Summer,2012,Apr,20,No,Sat,Holiday,Mist,22.96,26.515,46.0,8.9981,112.0,209.0,321.0,Afternoon
11153,2012-04-14,Summer,2012,Apr,21,No,Sat,Holiday,Mist,22.96,26.515,43.0,8.9981,53.0,167.0,220.0,Afternoon
11154,2012-04-14,Summer,2012,Apr,22,No,Sat,Holiday,Mist,22.14,25.759999999999998,52.0,11.0014,64.0,148.0,212.0,Afternoon
11155,2012-04-14,Summer,2012,Apr,23,No,Sat,Holiday,Mist,22.14,25.759999999999998,56.00000000000001,12.998000000000001,45.0,151.0,196.0,Afternoon
11156,2012-04-15,Summer,2012,Apr,0,No,Sun,Holiday,Mist,22.14,25.759999999999998,56.00000000000001,12.998000000000001,30.0,94.0,124.0,Midnight
11157,2012-04-15,Summer,2012,Apr,1,No,Sun,Holiday,Mist,22.14,25.759999999999998,56.00000000000001,11.0014,17.0,89.0,106.0,Midnight
11158,2012-04-15,Summer,2012,Apr,2,No,Sun,Holiday,Mist,22.14,25.759999999999998,56.00000000000001,7.0015,20.0,54.0,74.0,Midnight
11159,2012-04-15,Summer,2012,Apr,3,No,Sun,Holiday,Mist,21.32,25.0,59.0,8.9981,18.0,27.0,45.0,Midnight
11160,2012-04-15,Summer,2012,Apr,4,No,Sun,Holiday,Mist,22.14,25.759999999999998,52.0,0.0,2.0,10.0,12.0,Midnight
11161,2012-04-15,Summer,2012,Apr,5,No,Sun,Holiday,Clear,20.5,24.240000000000002,68.0,11.0014,4.0,6.0,10.0,Midnight
11162,2012-04-15,Summer,2012,Apr,6,No,Sun,Holiday,Clear,20.5,24.240000000000002,63.0,8.9981,5.0,11.0,16.0,Morning
11163,2012-04-15,Summer,2012,Apr,7,No,Sun,Holiday,Clear,20.5,24.240000000000002,63.0,7.0015,16.0,30.0,46.0,Morning
11164,2012-04-15,Summer,2012,Apr,8,No,Sun,Holiday,Clear,21.32,25.0,59.0,0.0,33.0,64.0,97.0,Morning
11165,2012-04-15,Summer,2012,Apr,9,No,Sun,Holiday,Clear,22.14,25.759999999999998,56.00000000000001,15.001299999999999,97.0,154.0,251.0,Morning
11166,2012-04-15,Summer,2012,Apr,10,No,Sun,Holiday,Clear,23.779999999999998,27.275,53.0,15.001299999999999,114.0,235.0,421.0,Morning
11167,2012-04-15,Summer,2012,Apr,11,No,Sun,Holiday,Clear,25.419999999999998,31.06,46.0,19.999499999999998,114.0,301.0,528.0,Morning
11168,2012-04-15,Summer,2012,Apr,12,No,Sun,Holiday,Clear,26.240000000000002,31.06,44.0,19.0012,114.0,360.0,635.0,Noon
11169,2012-04-15,Summer,2012,Apr,13,No,Sun,Holiday,Clear,27.060000000000002,31.06,44.0,19.0012,114.0,383.0,642.5,Noon
11170,2012-04-15,Summer,2012,Apr,14,No,Sun,Holiday,Clear,28.7,31.819999999999997,39.0,19.0012,114.0,346.0,628.0,Noon
11171,2012-04-15,Summer,2012,Apr,15,No,Sun,Holiday,Clear,28.7,31.819999999999997,39.0,26.0027,114.0,351.0,617.0,Noon
11172,2012-04-15,Summer,2012,Apr,16,No,Sun,Holiday,Clear,29.52,32.574999999999996,39.0,23.9994,114.0,330.0,616.0,Noon
11173,2012-04-15,Summer,2012,Apr,17,No,Sun,Holiday,Clear,28.7,31.819999999999997,42.0,22.0028,114.0,361.0,623.0,Noon
11174,2012-04-15,Summer,2012,Apr,18,No,Sun,Holiday,Clear,28.7,31.819999999999997,42.0,16.997899999999998,114.0,295.0,479.0,Afternoon
11175,2012-04-15,Summer,2012,Apr,19,No,Sun,Holiday,Clear,28.7,31.819999999999997,42.0,16.997899999999998,114.0,265.0,379.0,Afternoon
11176,2012-04-15,Summer,2012,Apr,20,No,Sun,Holiday,Clear,26.240000000000002,31.06,50.0,15.001299999999999,86.0,205.0,291.0,Afternoon
11177,2012-04-15,Summer,2012,Apr,21,No,Sun,Holiday,Clear,25.419999999999998,31.06,56.99999999999999,16.997899999999998,76.0,153.0,229.0,Afternoon
11178,2012-04-15,Summer,2012,Apr,22,No,Sun,Holiday,Clear,27.880000000000003,31.819999999999997,44.0,23.9994,37.0,97.0,134.0,Afternoon
11179,2012-04-15,Summer,2012,Apr,23,No,Sun,Holiday,Clear,27.060000000000002,31.06,50.0,26.0027,25.0,65.0,90.0,Afternoon
11180,2012-04-16,Summer,2012,Apr,0,No,Mon,Holiday,Clear,26.240000000000002,31.06,53.0,22.0028,15.0,26.0,41.0,Midnight
11181,2012-04-16,Summer,2012,Apr,1,No,Mon,Holiday,Clear,25.419999999999998,30.305,61.0,23.9994,7.0,21.0,28.0,Midnight
11182,2012-04-16,Summer,2012,Apr,2,No,Mon,Holiday,Clear,24.599999999999998,30.305,64.0,16.997899999999998,5.0,9.0,14.0,Midnight
11183,2012-04-16,Summer,2012,Apr,3,No,Mon,Holiday,Clear,23.779999999999998,27.275,68.0,12.998000000000001,3.0,5.0,8.0,Midnight
11184,2012-04-16,Summer,2012,Apr,4,No,Mon,Holiday,Clear,22.14,25.759999999999998,77.0,15.001299999999999,0.0,6.0,6.0,Midnight
11185,2012-04-16,Summer,2012,Apr,5,No,Mon,Holiday,Clear,22.14,25.759999999999998,77.0,15.001299999999999,4.0,34.0,38.0,Midnight
11186,2012-04-16,Summer,2012,Apr,6,No,Mon,Holiday,Clear,21.32,25.0,83.0,11.0014,10.0,123.0,133.0,Morning
11187,2012-04-16,Summer,2012,Apr,7,No,Mon,Holiday,Clear,21.32,25.0,83.0,8.9981,20.0,367.0,387.0,Morning
11188,2012-04-16,Summer,2012,Apr,8,No,Mon,Holiday,Mist,22.96,26.515,83.0,11.0014,48.0,499.0,597.0,Morning
11189,2012-04-16,Summer,2012,Apr,9,No,Mon,Holiday,Clear,25.419999999999998,30.305,69.0,15.001299999999999,59.0,238.0,297.0,Morning
11190,2012-04-16,Summer,2012,Apr,10,No,Mon,Holiday,Clear,25.419999999999998,30.305,69.0,16.997899999999998,75.0,149.0,224.0,Morning
11191,2012-04-16,Summer,2012,Apr,11,No,Mon,Holiday,Clear,26.240000000000002,30.305,65.0,16.997899999999998,114.0,136.0,251.0,Morning
11192,2012-04-16,Summer,2012,Apr,12,No,Mon,Holiday,Clear,27.880000000000003,31.819999999999997,56.99999999999999,16.997899999999998,75.0,196.0,271.0,Noon
11193,2012-04-16,Summer,2012,Apr,13,No,Mon,Holiday,Clear,30.34,33.335,45.0,19.999499999999998,79.0,184.0,263.0,Noon
11194,2012-04-16,Summer,2012,Apr,14,No,Mon,Holiday,Clear,31.16,34.089999999999996,45.0,22.0028,105.0,183.0,288.0,Noon
11195,2012-04-16,Summer,2012,Apr,15,No,Mon,Holiday,Clear,32.800000000000004,34.849999999999994,33.0,30.002599999999997,81.0,194.0,275.0,Noon
11196,2012-04-16,Summer,2012,Apr,16,No,Mon,Holiday,Clear,32.800000000000004,34.849999999999994,33.0,31.0009,92.0,266.0,358.0,Noon
11197,2012-04-16,Summer,2012,Apr,17,No,Mon,Holiday,Clear,32.800000000000004,34.849999999999994,33.0,26.0027,111.0,499.0,642.5,Noon
11198,2012-04-16,Summer,2012,Apr,18,No,Mon,Holiday,Clear,32.800000000000004,34.849999999999994,31.0,26.0027,87.0,499.0,642.5,Afternoon
11199,2012-04-16,Summer,2012,Apr,19,No,Mon,Holiday,Clear,31.16,33.335,35.0,26.0027,61.0,461.0,522.0,Afternoon
11200,2012-04-16,Summer,2012,Apr,20,No,Mon,Holiday,Clear,30.34,32.574999999999996,37.0,19.999499999999998,48.0,327.0,375.0,Afternoon
11201,2012-04-16,Summer,2012,Apr,21,No,Mon,Holiday,Clear,27.880000000000003,31.819999999999997,51.0,16.997899999999998,39.0,232.0,271.0,Afternoon
11202,2012-04-16,Summer,2012,Apr,22,No,Mon,Holiday,Clear,27.880000000000003,31.819999999999997,51.0,16.997899999999998,35.0,179.0,214.0,Afternoon
11203,2012-04-16,Summer,2012,Apr,23,No,Mon,Holiday,Clear,28.7,31.819999999999997,45.0,19.999499999999998,24.0,97.0,121.0,Afternoon
11204,2012-04-17,Summer,2012,Apr,0,No,Tue,Working Day,Clear,27.060000000000002,31.06,54.0,12.998000000000001,10.0,33.0,43.0,Midnight
11205,2012-04-17,Summer,2012,Apr,1,No,Tue,Working Day,Clear,26.240000000000002,31.06,56.99999999999999,11.0014,6.0,5.0,11.0,Midnight
11206,2012-04-17,Summer,2012,Apr,2,No,Tue,Working Day,Clear,22.96,26.515,83.0,7.0015,1.0,3.0,4.0,Midnight
11207,2012-04-17,Summer,2012,Apr,3,No,Tue,Working Day,Clear,22.96,26.515,83.0,6.0032,0.0,6.0,6.0,Midnight
11208,2012-04-17,Summer,2012,Apr,4,No,Tue,Working Day,Clear,27.060000000000002,31.06,44.0,15.001299999999999,3.0,6.0,9.0,Midnight
11209,2012-04-17,Summer,2012,Apr,5,No,Tue,Working Day,Clear,24.599999999999998,31.06,53.0,16.997899999999998,1.0,29.0,30.0,Midnight
11210,2012-04-17,Summer,2012,Apr,6,No,Tue,Working Day,Clear,24.599999999999998,31.06,46.0,16.997899999999998,8.0,136.0,144.0,Morning
11211,2012-04-17,Summer,2012,Apr,7,No,Tue,Working Day,Clear,24.599999999999998,31.06,43.0,16.997899999999998,18.0,443.0,461.0,Morning
11212,2012-04-17,Summer,2012,Apr,8,No,Tue,Working Day,Clear,24.599999999999998,31.06,43.0,15.001299999999999,42.0,499.0,642.5,Morning
11213,2012-04-17,Summer,2012,Apr,9,No,Tue,Working Day,Clear,24.599999999999998,31.06,38.0,31.9925,71.0,329.0,400.0,Morning
11214,2012-04-17,Summer,2012,Apr,10,No,Tue,Working Day,Clear,24.599999999999998,31.06,38.0,27.999299999999998,52.0,165.0,217.0,Morning
11215,2012-04-17,Summer,2012,Apr,11,No,Tue,Working Day,Clear,24.599999999999998,31.06,33.0,27.999299999999998,65.0,174.0,239.0,Morning
11216,2012-04-17,Summer,2012,Apr,12,No,Tue,Working Day,Clear,24.599999999999998,31.06,33.0,23.9994,65.0,179.0,244.0,Noon
11217,2012-04-17,Summer,2012,Apr,13,No,Tue,Working Day,Clear,25.419999999999998,31.06,28.999999999999996,16.997899999999998,52.0,187.0,239.0,Noon
11218,2012-04-17,Summer,2012,Apr,14,No,Tue,Working Day,Clear,26.240000000000002,31.06,27.0,19.0012,59.0,198.0,257.0,Noon
11219,2012-04-17,Summer,2012,Apr,15,No,Tue,Working Day,Clear,27.060000000000002,31.06,24.0,22.0028,91.0,217.0,308.0,Noon
11220,2012-04-17,Summer,2012,Apr,16,No,Tue,Working Day,Clear,27.880000000000003,31.06,22.0,23.9994,50.0,320.0,370.0,Noon
11221,2012-04-17,Summer,2012,Apr,17,No,Tue,Working Day,Clear,26.240000000000002,30.305,25.0,19.999499999999998,108.0,499.0,642.5,Noon
11222,2012-04-17,Summer,2012,Apr,18,No,Tue,Working Day,Clear,26.240000000000002,30.305,25.0,19.0012,105.0,499.0,642.5,Afternoon
11223,2012-04-17,Summer,2012,Apr,19,No,Tue,Working Day,Clear,24.599999999999998,30.305,26.0,16.997899999999998,73.0,464.0,537.0,Afternoon
11224,2012-04-17,Summer,2012,Apr,20,No,Tue,Working Day,Clear,24.599999999999998,30.305,23.0,19.0012,44.0,358.0,402.0,Afternoon
11225,2012-04-17,Summer,2012,Apr,21,No,Tue,Working Day,Clear,22.96,26.515,26.0,19.999499999999998,37.0,260.0,297.0,Afternoon
11226,2012-04-17,Summer,2012,Apr,22,No,Tue,Working Day,Clear,22.14,25.759999999999998,30.0,16.997899999999998,18.0,144.0,162.0,Afternoon
11227,2012-04-17,Summer,2012,Apr,23,No,Tue,Working Day,Clear,22.14,25.759999999999998,32.0,15.001299999999999,10.0,72.0,82.0,Afternoon
11228,2012-04-18,Summer,2012,Apr,0,No,Wed,Working Day,Clear,22.14,25.759999999999998,32.0,11.0014,3.0,35.0,38.0,Midnight
11229,2012-04-18,Summer,2012,Apr,1,No,Wed,Working Day,Clear,21.32,25.0,34.0,12.998000000000001,1.0,13.0,14.0,Midnight
11230,2012-04-18,Summer,2012,Apr,2,No,Wed,Working Day,Mist,20.5,24.240000000000002,42.0,12.998000000000001,1.0,8.0,9.0,Midnight
11231,2012-04-18,Summer,2012,Apr,3,No,Wed,Working Day,Mist,20.5,24.240000000000002,42.0,15.001299999999999,0.0,6.0,6.0,Midnight
11232,2012-04-18,Summer,2012,Apr,4,No,Wed,Working Day,Mist,20.5,24.240000000000002,42.0,19.0012,0.0,7.0,7.0,Midnight
11233,2012-04-18,Summer,2012,Apr,5,No,Wed,Working Day,Mist,20.5,24.240000000000002,39.0,19.0012,0.0,34.0,34.0,Midnight
11234,2012-04-18,Summer,2012,Apr,6,No,Wed,Working Day,Mist,20.5,24.240000000000002,39.0,19.0012,6.0,128.0,134.0,Morning
11235,2012-04-18,Summer,2012,Apr,7,No,Wed,Working Day,Mist,20.5,24.240000000000002,39.0,12.998000000000001,10.0,408.0,418.0,Morning
11236,2012-04-18,Summer,2012,Apr,8,No,Wed,Working Day,Light rain/snow,20.5,24.240000000000002,39.0,12.998000000000001,25.0,499.0,576.0,Morning
11237,2012-04-18,Summer,2012,Apr,9,No,Wed,Working Day,Light rain/snow,19.68,23.485,44.0,19.999499999999998,20.0,245.0,265.0,Morning
11238,2012-04-18,Summer,2012,Apr,10,No,Wed,Working Day,Light rain/snow,19.68,23.485,47.0,15.001299999999999,31.0,116.0,147.0,Morning
11239,2012-04-18,Summer,2012,Apr,11,No,Wed,Working Day,Light rain/snow,18.86,22.725,47.0,16.997899999999998,14.0,105.0,119.0,Morning
11240,2012-04-18,Summer,2012,Apr,12,No,Wed,Working Day,Light rain/snow,18.86,22.725,51.0,7.0015,15.0,95.0,110.0,Noon
11241,2012-04-18,Summer,2012,Apr,13,No,Wed,Working Day,Light rain/snow,18.86,22.725,59.0,0.0,13.0,51.0,64.0,Noon
11242,2012-04-18,Summer,2012,Apr,14,No,Wed,Working Day,Light rain/snow,18.04,21.97,72.0,7.0015,8.0,43.0,51.0,Noon
11243,2012-04-18,Summer,2012,Apr,15,No,Wed,Working Day,Light rain/snow,17.22,21.21,77.0,12.998000000000001,10.0,88.0,98.0,Noon
11244,2012-04-18,Summer,2012,Apr,16,No,Wed,Working Day,Mist,17.22,21.21,77.0,15.001299999999999,36.0,199.0,235.0,Noon
11245,2012-04-18,Summer,2012,Apr,17,No,Wed,Working Day,Mist,17.22,21.21,77.0,12.998000000000001,46.0,442.0,488.0,Noon
11246,2012-04-18,Summer,2012,Apr,18,No,Wed,Working Day,Mist,17.22,21.21,77.0,0.0,27.0,478.0,505.0,Afternoon
11247,2012-04-18,Summer,2012,Apr,19,No,Wed,Working Day,Mist,17.22,21.21,77.0,8.9981,26.0,342.0,368.0,Afternoon
11248,2012-04-18,Summer,2012,Apr,20,No,Wed,Working Day,Mist,17.22,21.21,77.0,7.0015,8.0,252.0,260.0,Afternoon
11249,2012-04-18,Summer,2012,Apr,21,No,Wed,Working Day,Mist,17.22,21.21,82.0,6.0032,24.0,165.0,189.0,Afternoon
11250,2012-04-18,Summer,2012,Apr,22,No,Wed,Working Day,Mist,17.22,21.21,77.0,6.0032,9.0,153.0,162.0,Afternoon
11251,2012-04-18,Summer,2012,Apr,23,No,Wed,Working Day,Mist,17.22,21.21,77.0,0.0,14.0,56.0,70.0,Afternoon
11252,2012-04-19,Summer,2012,Apr,0,No,Thu,Working Day,Light rain/snow,17.22,21.21,77.0,0.0,5.0,20.0,25.0,Midnight
11253,2012-04-19,Summer,2012,Apr,1,No,Thu,Working Day,Light rain/snow,17.22,21.21,77.0,7.0015,2.0,11.0,13.0,Midnight
11254,2012-04-19,Summer,2012,Apr,2,No,Thu,Working Day,Mist,17.22,21.21,77.0,0.0,2.0,4.0,6.0,Midnight
11255,2012-04-19,Summer,2012,Apr,3,No,Thu,Working Day,Mist,17.22,21.21,77.0,0.0,1.0,3.0,4.0,Midnight
11256,2012-04-19,Summer,2012,Apr,4,No,Thu,Working Day,Mist,17.22,21.21,71.0,0.0,0.0,4.0,4.0,Midnight
11257,2012-04-19,Summer,2012,Apr,5,No,Thu,Working Day,Clear,16.400000000000002,20.455000000000002,82.0,0.0,0.0,30.0,30.0,Midnight
11258,2012-04-19,Summer,2012,Apr,6,No,Thu,Working Day,Mist,16.400000000000002,20.455000000000002,82.0,7.0015,4.0,116.0,120.0,Morning
11259,2012-04-19,Summer,2012,Apr,7,No,Thu,Working Day,Mist,16.400000000000002,20.455000000000002,82.0,8.9981,15.0,391.0,406.0,Morning
11260,2012-04-19,Summer,2012,Apr,8,No,Thu,Working Day,Mist,17.22,21.21,82.0,7.0015,26.0,499.0,642.5,Morning
11261,2012-04-19,Summer,2012,Apr,9,No,Thu,Working Day,Mist,18.86,22.725,72.0,0.0,31.0,270.0,301.0,Morning
11262,2012-04-19,Summer,2012,Apr,10,No,Thu,Working Day,Clear,19.68,23.485,63.0,6.0032,46.0,143.0,189.0,Morning
11263,2012-04-19,Summer,2012,Apr,11,No,Thu,Working Day,Clear,21.32,25.0,48.0,0.0,46.0,183.0,229.0,Morning
11264,2012-04-19,Summer,2012,Apr,12,No,Thu,Working Day,Clear,22.14,25.759999999999998,49.0,0.0,51.0,213.0,264.0,Noon
11265,2012-04-19,Summer,2012,Apr,13,No,Thu,Working Day,Clear,22.96,26.515,46.0,0.0,52.0,186.0,238.0,Noon
11266,2012-04-19,Summer,2012,Apr,14,No,Thu,Working Day,Clear,23.779999999999998,27.275,43.0,0.0,54.0,183.0,237.0,Noon
11267,2012-04-19,Summer,2012,Apr,15,No,Thu,Working Day,Clear,24.599999999999998,31.06,43.0,0.0,66.0,196.0,262.0,Noon
11268,2012-04-19,Summer,2012,Apr,16,No,Thu,Working Day,Clear,25.419999999999998,31.06,41.0,7.0015,63.0,324.0,387.0,Noon
11269,2012-04-19,Summer,2012,Apr,17,No,Thu,Working Day,Clear,24.599999999999998,31.06,43.0,6.0032,85.0,499.0,642.5,Noon
11270,2012-04-19,Summer,2012,Apr,18,No,Thu,Working Day,Clear,24.599999999999998,31.06,43.0,6.0032,99.0,499.0,642.5,Afternoon
11271,2012-04-19,Summer,2012,Apr,19,No,Thu,Working Day,Clear,23.779999999999998,27.275,46.0,8.9981,70.0,499.0,586.0,Afternoon
11272,2012-04-19,Summer,2012,Apr,20,No,Thu,Working Day,Clear,22.96,26.515,49.0,15.001299999999999,52.0,352.0,404.0,Afternoon
11273,2012-04-19,Summer,2012,Apr,21,No,Thu,Working Day,Clear,21.32,25.0,55.00000000000001,7.0015,27.0,240.0,267.0,Afternoon
11274,2012-04-19,Summer,2012,Apr,22,No,Thu,Working Day,Clear,21.32,25.0,59.0,12.998000000000001,29.0,219.0,248.0,Afternoon
11275,2012-04-19,Summer,2012,Apr,23,No,Thu,Working Day,Clear,20.5,24.240000000000002,63.0,7.0015,20.0,124.0,144.0,Afternoon
11276,2012-04-20,Summer,2012,Apr,0,No,Fri,Working Day,Clear,19.68,23.485,67.0,7.0015,5.0,59.0,64.0,Midnight
11277,2012-04-20,Summer,2012,Apr,1,No,Fri,Working Day,Clear,18.86,22.725,82.0,12.998000000000001,3.0,22.0,25.0,Midnight
11278,2012-04-20,Summer,2012,Apr,2,No,Fri,Working Day,Clear,18.04,21.97,88.0,12.998000000000001,3.0,18.0,21.0,Midnight
11279,2012-04-20,Summer,2012,Apr,3,No,Fri,Working Day,Clear,18.04,21.97,88.0,7.0015,1.0,9.0,10.0,Midnight
11280,2012-04-20,Summer,2012,Apr,4,No,Fri,Working Day,Clear,17.22,21.21,94.0,7.0015,0.0,3.0,3.0,Midnight
11281,2012-04-20,Summer,2012,Apr,5,No,Fri,Working Day,Clear,17.22,21.21,94.0,0.0,1.0,24.0,25.0,Midnight
11282,2012-04-20,Summer,2012,Apr,6,No,Fri,Working Day,Clear,17.22,21.21,88.0,0.0,8.0,105.0,113.0,Morning
11283,2012-04-20,Summer,2012,Apr,7,No,Fri,Working Day,Clear,17.22,21.21,94.0,0.0,9.0,350.0,359.0,Morning
11284,2012-04-20,Summer,2012,Apr,8,No,Fri,Working Day,Clear,18.04,21.97,94.0,0.0,32.0,499.0,642.5,Morning
11285,2012-04-20,Summer,2012,Apr,9,No,Fri,Working Day,Clear,18.86,22.725,88.0,6.0032,30.0,329.0,359.0,Morning
11286,2012-04-20,Summer,2012,Apr,10,No,Fri,Working Day,Clear,20.5,24.240000000000002,77.0,12.998000000000001,67.0,170.0,237.0,Morning
11287,2012-04-20,Summer,2012,Apr,11,No,Fri,Working Day,Clear,22.14,25.759999999999998,68.0,11.0014,64.0,190.0,254.0,Morning
11288,2012-04-20,Summer,2012,Apr,12,No,Fri,Working Day,Clear,23.779999999999998,27.275,53.0,12.998000000000001,102.0,260.0,362.0,Noon
11289,2012-04-20,Summer,2012,Apr,13,No,Fri,Working Day,Clear,25.419999999999998,31.06,43.0,12.998000000000001,105.0,276.0,381.0,Noon
11290,2012-04-20,Summer,2012,Apr,14,No,Fri,Working Day,Clear,26.240000000000002,31.06,44.0,15.001299999999999,114.0,238.0,394.0,Noon
11291,2012-04-20,Summer,2012,Apr,15,No,Fri,Working Day,Clear,26.240000000000002,31.06,47.0,12.998000000000001,114.0,262.0,407.0,Noon
11292,2012-04-20,Summer,2012,Apr,16,No,Fri,Working Day,Clear,27.060000000000002,31.06,44.0,12.998000000000001,114.0,429.0,580.0,Noon
11293,2012-04-20,Summer,2012,Apr,17,No,Fri,Working Day,Clear,26.240000000000002,31.06,47.0,19.0012,114.0,499.0,642.5,Noon
11294,2012-04-20,Summer,2012,Apr,18,No,Fri,Working Day,Clear,25.419999999999998,31.06,50.0,19.0012,110.0,499.0,642.5,Afternoon
11295,2012-04-20,Summer,2012,Apr,19,No,Fri,Working Day,Clear,24.599999999999998,31.06,53.0,12.998000000000001,82.0,410.0,492.0,Afternoon
11296,2012-04-20,Summer,2012,Apr,20,No,Fri,Working Day,Clear,23.779999999999998,27.275,56.00000000000001,11.0014,52.0,289.0,341.0,Afternoon
11297,2012-04-20,Summer,2012,Apr,21,No,Fri,Working Day,Clear,22.96,26.515,68.0,8.9981,35.0,252.0,287.0,Afternoon
11298,2012-04-20,Summer,2012,Apr,22,No,Fri,Working Day,Clear,22.14,25.759999999999998,68.0,16.997899999999998,26.0,176.0,202.0,Afternoon
11299,2012-04-20,Summer,2012,Apr,23,No,Fri,Working Day,Clear,21.32,25.0,72.0,8.9981,31.0,156.0,187.0,Afternoon
11300,2012-04-21,Summer,2012,Apr,0,No,Sat,Holiday,Clear,21.32,25.0,77.0,15.001299999999999,31.0,111.0,142.0,Midnight
11301,2012-04-21,Summer,2012,Apr,1,No,Sat,Holiday,Clear,21.32,25.0,77.0,15.001299999999999,24.0,64.0,88.0,Midnight
11302,2012-04-21,Summer,2012,Apr,2,No,Sat,Holiday,Clear,21.32,25.0,77.0,8.9981,12.0,69.0,81.0,Midnight
11303,2012-04-21,Summer,2012,Apr,3,No,Sat,Holiday,Clear,20.5,24.240000000000002,82.0,15.001299999999999,4.0,25.0,29.0,Midnight
11304,2012-04-21,Summer,2012,Apr,4,No,Sat,Holiday,Clear,20.5,24.240000000000002,82.0,16.997899999999998,0.0,9.0,9.0,Midnight
11305,2012-04-21,Summer,2012,Apr,5,No,Sat,Holiday,Clear,20.5,24.240000000000002,82.0,16.997899999999998,0.0,1.0,1.0,Midnight
11306,2012-04-21,Summer,2012,Apr,6,No,Sat,Holiday,Clear,20.5,24.240000000000002,82.0,15.001299999999999,10.0,21.0,31.0,Morning
11307,2012-04-21,Summer,2012,Apr,7,No,Sat,Holiday,Clear,20.5,24.240000000000002,82.0,19.0012,21.0,55.0,76.0,Morning
11308,2012-04-21,Summer,2012,Apr,8,No,Sat,Holiday,Clear,21.32,25.0,81.0,16.997899999999998,52.0,149.0,201.0,Morning
11309,2012-04-21,Summer,2012,Apr,9,No,Sat,Holiday,Clear,22.14,25.759999999999998,77.0,11.0014,114.0,216.0,331.0,Morning
11310,2012-04-21,Summer,2012,Apr,10,No,Sat,Holiday,Clear,24.599999999999998,30.305,64.0,19.0012,114.0,299.0,482.0,Morning
11311,2012-04-21,Summer,2012,Apr,11,No,Sat,Holiday,Clear,25.419999999999998,30.305,61.0,22.0028,114.0,348.0,608.0,Morning
11312,2012-04-21,Summer,2012,Apr,12,No,Sat,Holiday,Clear,26.240000000000002,31.06,56.99999999999999,15.001299999999999,114.0,378.0,640.0,Noon
11313,2012-04-21,Summer,2012,Apr,13,No,Sat,Holiday,Clear,27.060000000000002,31.06,54.0,15.001299999999999,114.0,358.0,642.5,Noon
11314,2012-04-21,Summer,2012,Apr,14,No,Sat,Holiday,Clear,28.7,31.819999999999997,45.0,19.0012,114.0,331.0,609.0,Noon
11315,2012-04-21,Summer,2012,Apr,15,No,Sat,Holiday,Clear,29.52,32.574999999999996,39.0,16.997899999999998,114.0,361.0,628.0,Noon
11316,2012-04-21,Summer,2012,Apr,16,No,Sat,Holiday,Clear,28.7,31.819999999999997,42.0,22.0028,114.0,372.0,639.0,Noon
11317,2012-04-21,Summer,2012,Apr,17,No,Sat,Holiday,Mist,30.34,32.574999999999996,30.0,26.0027,114.0,309.0,568.0,Noon
11318,2012-04-21,Summer,2012,Apr,18,No,Sat,Holiday,Mist,27.880000000000003,31.819999999999997,47.0,31.9925,114.0,283.0,416.0,Afternoon
11319,2012-04-21,Summer,2012,Apr,19,No,Sat,Holiday,Light rain/snow,22.96,26.515,73.0,31.9925,9.0,45.0,54.0,Afternoon
11320,2012-04-21,Summer,2012,Apr,20,No,Sat,Holiday,Light rain/snow,20.5,24.240000000000002,82.0,19.999499999999998,5.0,34.0,39.0,Afternoon
11321,2012-04-21,Summer,2012,Apr,21,No,Sat,Holiday,Light rain/snow,20.5,24.240000000000002,82.0,26.0027,20.0,82.0,102.0,Afternoon
11322,2012-04-21,Summer,2012,Apr,22,No,Sat,Holiday,Clear,19.68,23.485,82.0,19.999499999999998,20.0,90.0,110.0,Afternoon
11323,2012-04-21,Summer,2012,Apr,23,No,Sat,Holiday,Mist,18.86,22.725,82.0,19.0012,18.0,73.0,91.0,Afternoon
11324,2012-04-22,Summer,2012,Apr,0,No,Sun,Holiday,Mist,18.86,22.725,82.0,12.998000000000001,32.0,85.0,117.0,Midnight
11325,2012-04-22,Summer,2012,Apr,1,No,Sun,Holiday,Mist,18.86,22.725,82.0,22.0028,10.0,63.0,73.0,Midnight
